event_date,event_date_precision,date_is_exact,disaster_type,disaster_group,disaster_subgroup,financial_damage,damage_source,population_affected,total_deaths,deaths_available,no_homeless,homeless_available,mag_area_km2,mag_wind_kph,mag_area_available,mag_wind_available,dis_no,event_name,log_financial_damage,log_population_affected,disaster_Drought,disaster_Flood,disaster_Other,disaster_Storm,asof_date,days_since_last_disaster,disasters_trailing_365d,date,aspi_close,trading_volume,price_source,volume_source,log_return,lag_return_t-1,lag_return_t-2,lag_return_t-3,lag_return_t-5,sma_5,ema_5,price_to_sma_5,price_to_ema_5,sma_10,ema_10,price_to_sma_10,price_to_ema_10,sma_20,ema_20,price_to_sma_20,price_to_ema_20,rolling_std_5,rolling_std_10,rolling_std_20,rolling_std_30,squared_return,garch_cond_vol,vol_ratio_1_30,vol_ratio_5_30,vol_ratio_10_30,vol_cv_30,log_vol_change_1,date_macro,gdp_growth_pct,inflation_cpi_pct,gdp_current_usd,date_gspc,sp500_log_return,damage_to_gdp,Y1_aspi_log_return,Y1_horizon_end_date,Y2_abnormal_volume,Y3_recovery_days,Y1_car_5,Y1_car_10,hz_precip_max3d,hz_precip_mean3d,hz_precip_spread3d,hz_districts_wet,hz_wind_max3d,hz_precip_anom,di_districts_hit,di_affected_log,di_houses_destroyed_log,di_houses_damaged_log,di_deaths_log,di_records,di_available,fx_logret_1,fx_logret_5,fx_vol_30,days_to_election,election_within_5d,log_damage_x_flood
2010-05-14,exact_day,1.0,Flood,Natural,Hydrological,155025000.0,emdat_cpi_adjusted,606072.0,28.0,1.0,,0.0,19210.0,,1.0,0.0,2010-0191-LKA,,18.859096958650788,13.314755719842687,0.0,1.0,0.0,0.0,2010-05-13,151.0,3,2010-05-13,4242.67,41296200.0,local_archive,local_archive,0.0031302846119352205,0.003360718789493816,-0.0016166389290720492,-0.00025813571687786154,-3.79175672133927e-05,4221.88,4219.1754524365415,0.0017835656153182278,0.0024257222006607293,4209.777,4194.100473172226,0.004663667457919907,0.008418855736440412,4126.2785,4122.432706002801,0.024993829185305794,0.025950040091964555,0.0018460588605496622,0.0037675247898187195,0.004264116665394098,0.006309734189622534,9.798681751718433e-06,0.005795023650140376,0.6318397628564294,0.28202896428792323,0.5652526272693583,0.6368758864395277,0.49141709998912714,2009-07-01,5.95008814473897,22.5644955300126,40713826215.0093,2010-05-13,-0.01221949988922511,0.0038076745521610903,-0.39466930270937683,2010-05-21,-0.29734859038213346,0.0,-0.0016465452226523646,0.003794642421856366,64.64,32.440000000000005,27.771718828093206,2.0,8.85,0.3402559621045096,17.0,13.435101898689071,6.576469569048224,8.352790135124629,3.044522437723423,461.0,1.0,-0.00044004401150133103,-0.00017604084192994666,0.0007190025109142942,-36.0,0.0,18.859096958650788
2010-11-10,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,164193.0,7.0,1.0,,0.0,11880.0,,1.0,0.0,2010-0583-LKA,,0.0,12.008803934528936,0.0,1.0,0.0,0.0,2010-11-09,180.0,3,2010-11-09,6592.38,24355300.0,local_archive,local_archive,-0.007226140959994954,-0.0027461471963119237,-0.0024689963162475032,-0.0053386054156635,0.011076411334914764,6687.323999999999,6661.179297372864,-0.00704826026075589,-0.003150988201314875,6642.69,6661.942755062413,-0.00037635355556253636,-0.0032652269558881564,6659.166,6652.185898679221,-0.00284960609181395,-0.0018033017810887841,0.00701606490222209,0.008726701903172769,0.012941734436284854,0.013116541161036289,5.2217113173716795e-05,0.007390758975790147,-0.32346397254959336,-0.33765183648936137,-0.34876724019438876,0.4899527674791991,0.35591154353000776,2010-07-01,3.53891205317842,3.46496322106074,42066224093.0065,2010-11-09,-0.008084894540661062,0.0,0.456638877646765,2010-11-18,-0.5660220388541243,2.0,-0.0041619288220334505,-0.03257864168336644,69.99,49.45142857142857,24.90269291232806,5.0,8.24,2.727464404683749,13.0,12.695523446748467,4.709530201312334,6.673297967767654,0.0,196.0,1.0,0.0008966198036348683,-0.0006271558687846893,0.0006898171253256955,-216.0,0.0,0.0
2011-01-05,exact_day,1.0,Flood,Natural,Hydrological,286249000.0,emdat_cpi_adjusted,1060324.0,47.0,1.0,1060273.0,1.0,22133.0,,1.0,0.0,2011-0024-LKA,,19.472372622870303,13.874086022868504,0.0,1.0,0.0,0.0,2011-01-04,56.0,2,2011-01-04,6701.9,115145300.0,local_archive,local_archive,0.006571929131838751,0.003329357131050888,0.003281512378657876,-0.00494531983915408,0.002951160249014889,6639.2,6627.171987264714,0.002831666465839211,0.004651759875030859,6572.2,6583.442597068088,0.013054989196920497,0.011324987167825595,6497.378500000001,6539.925233754226,0.02472097015742558,0.018054452004490962,0.003526703773773875,0.004899993275147032,0.005462292034269154,0.009019119812343874,4.3190252513910835e-05,0.006346575748865015,-0.5742024227483533,-0.27990279038003263,-0.38520776668782986,0.8055232251419264,0.1253032356231492,2010-07-01,3.53891205317842,3.46496322106074,42066224093.0065,2011-01-04,-0.001313924652635054,0.006804722937982657,3.7857119185805774,2011-01-12,1.9421529227048708,0.0,0.045645390000648094,0.07073116490902585,70.15,30.511428571428574,18.514319168841027,1.0,10.99,-0.17588000995767972,17.0,13.393496772717201,8.716371865276615,9.385721231090805,3.1780538303479458,97.0,1.0,-0.00090212004313802,-0.0031538660970221806,0.0012517287046528197,-272.0,0.0,19.472372622870303
2011-02-01,exact_day,1.0,Flood,Natural,Hydrological,429373000.0,emdat_cpi_adjusted,225000.0,18.0,1.0,,0.0,19891.0,,1.0,0.0,2011-0049-LKA,,19.877836565325975,12.323860125621126,0.0,1.0,0.0,0.0,2011-01-31,27.0,3,2011-01-31,7174.9,87570400.0,local_archive,local_archive,-0.0024499921772359995,-0.0025826890970226226,-0.004262097367287315,0.002308687631610579,0.0010196068508046639,7226.42,7203.971023624231,-0.004693887152974807,-0.0015923195119210698,7167.82,7152.7838350089605,0.0034431668205954225,0.005552546519950852,7003.818500000001,7023.536165543147,0.026939804336734152,0.024056804218617778,0.0032281697469282587,0.0074009848157154095,0.005977153538932818,0.0057250739504770614,6.002461668517593e-06,0.006932591523363032,-0.4413237285176893,-0.04388581802890523,0.04727658558448211,0.6515848116585242,-0.52461535195577,2010-07-01,3.53891205317842,3.46496322106074,42066224093.0065,2011-01-31,0.007633349932881147,0.01020707252095353,2.5618841825756173,2011-02-09,-0.3459416327430499,0.0,0.02783244874955008,0.0670536832454242,104.47999999999999,69.11428571428571,28.775761129315562,4.0,9.46,0.9960578728750513,1.0,7.3310603052186325,4.30406509320417,5.111987788356544,2.0794415416798357,1.0,1.0,-0.0018026142781159896,0.00027067262311680854,0.0011851798602692842,249.0,0.0,19.877836565325975
2011-05-29,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,8600.0,,0.0,,0.0,,,0.0,0.0,2011-0590-LKA,,0.0,9.059633754551479,0.0,1.0,0.0,0.0,2011-05-28,117.0,3,2011-05-27,7459.58,103643800.0,local_archive,local_archive,0.005395529729609475,-0.0036660557280089774,0.0019786734561554418,-0.0009656301015539339,-0.0010663289632748686,7443.375999999999,7428.32037748573,-0.00321574511350764,-0.001195475832281745,7396.459999999999,7409.665820014558,0.0031068916752068354,0.0013191121196098887,7362.5,7388.576842011729,0.007733786078098381,0.004177145159103057,0.002834779101765124,0.007041962665557989,0.007129147462786167,0.007487103581106549,2.9111741063099692e-05,0.006891044296896434,1.1662349639052532,0.9880125390343473,0.5988027163958549,0.6160813195900102,-0.2746028818563589,2010-07-01,3.53891205317842,3.46496322106074,42066224093.0065,2011-05-27,0.004072615318765918,0.0,-1.5243309108375047,2011-06-06,0.786818170362656,0.0,-0.01406029638800038,-0.03724475368205136,43.959999999999994,19.50142857142857,17.495233092256328,0.0,10.53,0.5078442061905624,10.0,10.529613131664696,5.575949103146316,6.021023349349527,2.5649493574615367,38.0,1.0,-0.0002731369798926184,0.0004553941515013585,0.0009421768565958386,132.0,0.0,0.0
2011-11-24,exact_day,1.0,Storm,Natural,Meteorological,0.0,missing_zero_filled,35041.0,22.0,1.0,,0.0,,,0.0,0.0,2011-0484-LKA,,0.0,10.464302621047032,0.0,0.0,0.0,1.0,2011-11-23,179.0,3,2011-11-23,6035.36,38698300.0,local_archive,local_archive,-0.004231048671126906,-0.009672666974249643,-0.0033702086811688977,0.007841074484038745,-0.011460128494777712,6087.354,6109.583892262284,-0.004337516760155591,-0.007960262616882763,6173.994000000001,6164.841351829533,-0.018309703572760294,-0.016852234453478943,6269.8330000000005,6261.708523860871,-0.03331556039849881,-0.03206130133586704,0.010304452698176756,0.011027535811973905,0.011733867677492266,0.010148083373475291,1.7901772857444756e-05,0.011023551890576784,-0.25748558824496903,0.08628936246408792,-0.17822564754996129,0.448150639185742,0.35534492406615453,2011-07-01,8.01596737040464,6.2176488930462,58636049581.1712,2011-11-23,-0.02234297045859626,0.0,4.628422155850824,2011-12-01,0.5845621827668905,4.0,0.01794953457886632,-0.0013546059911544463,122.74000000000001,71.24571428571429,25.530344596932007,6.0,9.6,1.2089705781496467,14.0,11.249233319258543,7.515344571180436,8.86304982791909,3.4339872044851463,75.0,1.0,0.00026353933477070337,0.033856120878135804,0.005704088734939395,-47.0,0.0,0.0
2012-01-01,month_only,0.0,Drought,Natural,Climatological,0.0,missing_zero_filled,1800000.0,,0.0,,0.0,,,0.0,0.0,2012-9405-LKA,,0.0,14.403297778421795,1.0,0.0,0.0,0.0,2011-12-31,38.0,4,2011-12-30,6074.42,40962200.0,local_archive,local_archive,-0.0024597588817389534,-0.0006583067963718078,0.01293326518761331,0.005419398861257565,0.013011377064572784,6019.9580000000005,6029.596030188022,0.011531974143341062,0.009915087099145792,5948.9529999999995,5993.561383101619,0.023605330215249687,0.015986925097411175,5983.485,6000.801731672399,0.017697880081591233,0.014761072318067558,0.005865460350227093,0.007677961292069862,0.007837011383629027,0.01153049671638532,6.050413756293666e-06,0.009134014097975329,-0.10168190487983475,-0.42690154892021037,-0.5172593977747253,0.7261100761342905,0.3542498264459057,2011-07-01,8.01596737040464,6.2176488930462,58636049581.1712,2011-12-30,-0.004300570740064627,0.0,-3.3805229576323286,2012-01-09,-0.6984121490540489,0.0,-0.033731151173353964,-0.024971649347752266,19.480000000000004,3.22,7.194134184644231,0.0,10.07,-0.837188440039052,2.0,13.430566936358145,0.0,0.0,0.0,32.0,1.0,0.0,-0.0001756543127651087,0.005672732911481852,-85.0,0.0,0.0
2012-10-29,exact_day,1.0,Storm,Natural,Meteorological,79927000.0,emdat_cpi_adjusted,69000.0,,0.0,69000.0,1.0,,,0.0,0.0,2012-0425-LKA,Cyclone Nilam,18.196624288568007,11.141876276228,0.0,0.0,0.0,1.0,2012-10-28,302.0,2,2012-10-26,5550.88,8693413.0,local_archive,local_archive,-0.004644316195168654,0.00601981859202183,-0.002436032851459454,0.0005184210595055735,0.0042945204962464775,5576.032,5578.1018430610075,0.0001233852316486761,-0.0002477263950865227,5609.205,5620.060938232002,-0.0057913732873018375,-0.007711827097311885,5738.1230000000005,5669.058915947704,-0.028128187562378892,-0.01628822654990303,0.009183403915393042,0.008467625826023409,0.006712134171506376,0.008368410246101516,2.156967292070584e-05,0.008492651037432089,-0.6058106224762728,-0.4343949255895809,-0.3659418957547709,0.731108282490281,0.8390530136203391,2012-07-01,8.66948301160571,6.7167684358854,67753285882.299,2012-10-26,-0.0007292475686444066,0.001179677102876592,0.6494437936563289,2012-11-06,-0.6165368766194093,5.0,0.001028137011036178,0.004328668684728472,136.5,98.11285714285715,20.60529035165946,7.0,13.54,2.5705344609858076,9.0,11.205367162513655,5.7745515455444085,8.53660358493606,2.302585092994046,66.0,1.0,-0.0015408323541557826,0.0057993589950444575,0.002585023996721273,-51.0,0.0,0.0
2012-12-17,exact_day,1.0,Flood,Natural,Hydrological,1683000.0,emdat_cpi_adjusted,447021.0,53.0,1.0,,0.0,49084.0,,1.0,0.0,2012-0537-LKA,,14.336089067349832,13.010363089386827,0.0,1.0,0.0,0.0,2012-12-16,49.0,2,2012-12-14,5522.72,15411709.0,local_archive,local_archive,-0.004451646364111459,0.00555315960668244,0.018082841857381574,0.0023875886359748856,1.299336503114245e-05,5454.808,5471.6047990859515,0.016967049985993965,0.013845152143792117,5400.499,5436.717788556612,0.0271939685573499,0.020350920490350255,5415.7485,5441.484828742419,0.0243016270050207,0.019457036928291815,0.007117305910505441,0.006826267332566646,0.007900931233405082,0.006679735400395099,1.9817155351106772e-05,0.010792082391342616,-0.39975291888938025,-0.4667664777544407,-0.34838159833703386,1.9468570501929408,-0.3764258925070306,2012-07-01,8.66948301160571,6.7167684358854,67753285882.299,2012-12-14,-0.004143975679491531,2.4840123664610263e-05,0.38772671981694595,2012-12-24,-0.3960322254627786,3.0,0.00039284515436516167,0.036923569125433923,224.8,115.40285714285714,71.15585703563825,6.0,11.36,4.69626207552277,9.0,12.52692350124843,7.752335163302292,8.316544717929398,2.995732273553991,57.0,1.0,0.000389332300031548,0.000389332300031548,0.0025272041751714823,-100.0,0.0,14.336089067349832
2013-01-08,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,56747.0,52.0,1.0,,0.0,26063.0,,1.0,0.0,2013-0039-LKA,,0.0,10.946375692431877,0.0,1.0,0.0,0.0,2013-01-07,22.0,2,2013-01-07,5746.09,20953736.0,local_archive,local_archive,-0.0002818911083762809,0.003007452938344936,0.008175797934893246,0.007202424752529989,0.006480586357514197,5682.416,5686.785920346199,0.011490535011868142,0.010713271170596839,5606.439,5628.829365000713,0.025197991095595507,0.02111995715103232,5529.1494999999995,5567.639910275623,0.039528773819554,0.032342265776211576,0.0019493056559757587,0.003519728364953906,0.005443598177538621,0.0068271009143881945,7.946259698160816e-08,0.007476985856190938,0.6711439660193039,0.16191848285316834,-0.1443094107227022,0.9990934942239635,0.4800195688990348,2012-07-01,8.66948301160571,6.7167684358854,67753285882.299,2013-01-07,-0.003128003259122683,0.0,1.047015894524955,2013-01-16,-0.41477786383235127,0.0,0.011485986105437765,0.023659393744716498,89.41,64.90714285714287,18.72579834905641,5.0,7.57,0.634595298443027,5.0,10.962058791667054,3.5553480614894135,7.183111701743281,0.0,11.0,1.0,0.0,0.0035412195180700586,0.00287309516505573,-122.0,0.0,0.0
2013-05-13,exact_day,1.0,Storm,Natural,Meteorological,0.0,missing_zero_filled,7339.0,7.0,1.0,3861.0,1.0,,,0.0,0.0,2013-0138-LKA,Tropical cyclone Mahasen,0.0,8.901094121608562,0.0,0.0,0.0,1.0,2013-05-12,125.0,3,2013-05-10,6250.0,58001651.0,local_archive,local_archive,0.0018080335079556807,0.0045964313650385495,0.0013567757874627126,0.01306696836492297,0.006809893198446156,6156.968,6162.477344459283,0.013276339912762225,0.012370456113604655,6057.392,6082.741540573857,0.029933344251123373,0.025641145260863585,5952.0154999999995,5986.803130505621,0.04816763330001428,0.042077025751990016,0.006637077370166868,0.006013132902263301,0.004954781299726377,0.004719309336357045,3.2689851658905245e-06,0.009112648583559639,0.6188807116575203,0.2163985427372661,0.4517333819765743,0.7949298834633377,0.37492265175267414,2012-07-01,8.66948301160571,6.7167684358854,67753285882.299,2013-05-10,0.004312343771584845,0.0,3.583657128497421,2013-05-20,-0.46999974856137716,3.0,0.03407982911664741,0.02912375616641168,40.849999999999994,34.50857142857142,3.2202196020945957,0.0,11.24,0.7281123219008319,12.0,7.162397497355718,2.8903717578961645,5.978885764901122,0.6931471805599453,35.0,1.0,0.002381898704533674,-0.0007927071362389971,0.002085119350152106,131.0,0.0,0.0
2013-06-08,exact_day,1.0,Flood,Natural,Hydrological,2764000.0,emdat_cpi_adjusted,17214.0,58.0,1.0,,0.0,,,0.0,0.0,2013-0220-LKA,,14.832189825664132,9.753536375772624,0.0,1.0,0.0,0.0,2013-06-07,26.0,4,2013-06-07,6307.43,18888919.0,local_archive,local_archive,-0.01024472260457817,-0.00788736131066892,-0.004167028752583571,-0.00031314576881278695,0.001229275486153224,6431.924000000001,6418.683751420862,-0.009257572073302023,-0.007213901356428742,6444.064,6417.528183654623,-0.011124036012057026,-0.007035136015392185,6381.686,6351.912308144914,-0.0014582353315408803,0.0032222881649106583,0.0035708731378006654,0.003937656994185833,0.006152930627544459,0.006382965532861642,0.00010495434124475492,0.007964817730259845,-0.19000162098489504,-0.3852900781377532,-0.29270714684460053,0.5507898224454559,0.32845117542030833,2012-07-01,8.66948301160571,6.7167684358854,67753285882.299,2013-06-07,0.01274991452694569,4.079506940521852e-05,-1.9453831119543976,2013-06-17,-0.4247938905304709,0.0,-0.014101493875694865,-0.0253770398438439,35.45,18.934285714285718,14.090344042573811,0.0,11.64,0.22132353596875332,12.0,9.82086652384779,5.493061443340548,8.577347114235984,4.23410650459726,146.0,1.0,-0.0003958044777577395,-0.0011869437595287257,0.0018650184514461775,105.0,0.0,14.832189825664132
2014-01-01,month_only,0.0,Drought,Natural,Climatological,33998000.0,emdat_cpi_adjusted,1800000.0,,0.0,,0.0,,,0.0,0.0,2014-9393-LKA,,17.341812286734346,14.403297778421795,1.0,0.0,0.0,0.0,2013-12-31,207.0,3,2013-12-31,5912.78,20439809.0,local_archive,local_archive,0.002299361492856001,0.0038281751866662507,0.004805065044043849,0.00043781564898327926,-0.0018694820282405687,5863.34,5869.556721423392,0.006115968031872532,0.005050343660265133,5846.036,5850.655445084245,0.00909402542167026,0.008297284871995325,5816.8615,5833.424720414274,0.014155141909429902,0.011275585567350088,0.0027975323563966376,0.0034759868476229943,0.0033741746572909055,0.0032745116989848,5.287063274828978e-06,0.00611627723284448,-0.7453304307591376,-0.6869905170476687,-0.6233703432663519,0.9383395520552672,-0.16334001758621475,2013-07-01,8.6321813769906,7.54291373239437,70447216891.3366,2013-12-31,0.003951856349111548,0.00048260245755969646,1.6831302401617942,2014-01-09,-0.4139624919723097,0.0,0.026133757702886142,0.04042156122416096,2.42,1.1042857142857143,0.8364380260536768,0.0,8.45,-0.9207242435670947,4.0,8.81358720447004,3.6109179126442243,5.7745515455444085,0.0,10.0,1.0,0.0,0.0003824823148560118,0.0005226522322897499,87.0,0.0,0.0
2014-06-04,exact_day,1.0,Flood,Natural,Hydrological,2720000.0,emdat_cpi_adjusted,104009.0,27.0,1.0,,0.0,,,0.0,0.0,2014-0181-LKA,,14.81614280591917,11.552242327347178,0.0,1.0,0.0,0.0,2014-06-03,154.0,2,2014-06-03,6286.02,26066605.0,local_archive,local_archive,-0.0010160251398152016,0.004611397107767829,-0.006415119042496777,0.004931417941836248,-0.0040731048647472705,6279.968,6284.0482293668065,0.001981220286472851,0.001330634382167295,6287.427000000001,6283.0971738271455,0.0007925340524828073,0.0014822031102188493,6281.701,6262.898484886338,0.001704793017050621,0.0047121177494540145,0.005100142793508082,0.003875406174202623,0.0035145781294822535,0.003634058548812512,1.0323070847365e-06,0.006815534884819527,-0.23602827012205585,-0.16928177088401286,-0.380605507850715,1.9617876196396018,0.6255210380134305,2013-07-01,8.6321813769906,7.54291373239437,70447216891.3366,2014-06-03,-0.0003792884695348666,3.861046780876447e-05,0.1160625977899814,2014-06-11,-0.4061953715218113,0.0,0.0011669892845284082,0.004314559498750085,61.43,31.185714285714283,26.747706354715636,3.0,9.22,0.9447437920104373,11.0,11.862927192445872,5.736572297479192,7.550661243105336,3.332204510175204,100.0,1.0,0.0003836562487110934,0.0,0.0003171288713453691,-67.0,0.0,14.81614280591917
2014-10-29,exact_day,1.0,Other,Natural,Hydrological,0.0,missing_zero_filled,1067.0,196.0,1.0,,0.0,,,0.0,0.0,2014-0548-LKA,,0.0,6.97354301952014,0.0,0.0,1.0,0.0,2014-10-28,147.0,2,2014-10-28,7227.12,57968761.0,local_archive,local_archive,0.0008360903575330314,0.001053028384970958,0.0033284786186531558,0.003951040178655428,-0.002909763458113789,7199.736,7212.949556532225,0.002964553144726434,0.001127200932718564,7216.873999999999,7227.106789483528,0.0005828008082171543,-0.0008339145468692077,7263.977499999999,7231.319121159401,-0.005905511133535213,-0.001415940990550535,0.004703975304521434,0.008136611088549793,0.006726891497893308,0.005777264685723829,6.990470859597124e-07,0.0061721682399113464,-0.6548041560498361,-0.4965915532473161,-0.33885879883606984,0.5162649144743049,-0.2625751922404042,2014-07-01,4.0517463303875,6.90845034828452,76976204074.978,2014-10-28,0.011868364566910393,0.0,1.265850074301203,2014-11-05,-0.15372667333708046,0.0,0.01801005515363076,0.03435073071413977,45.1,34.39857142857143,10.53299803565194,0.0,7.37,-0.05892905996159814,3.0,8.531490496117062,4.23410650459726,1.791759469228055,2.6390573296152584,9.0,1.0,0.0,0.0007648183929222717,0.0005792360466007487,-39.0,0.0,0.0
2014-12-01,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,1100020.0,41.0,1.0,,0.0,,,0.0,0.0,2014-0495-LKA,,0.0,13.91083982849546,0.0,1.0,0.0,0.0,2014-11-30,33.0,3,2014-11-28,7153.9,58521701.0,local_archive,local_archive,0.005327350983542647,-0.008930073523667075,-0.008272419615017769,0.000567890963619084,-0.017239970382930115,7234.3679999999995,7231.760120434243,-0.016377104399444287,-0.016022395447940374,7380.058999999999,7308.174649822815,-0.03579497128681475,-0.02631089964817368,7381.783,7337.758765340262,-0.036020159357163406,-0.030236584825908075,0.008967252271253272,0.009138690754442003,0.007938457354640173,0.00717646696063557,2.838066850185281e-05,0.011986252620957503,-0.19464723573400555,-0.04622067461142643,0.161005024755287,0.49387526449133384,-0.23593151055896322,2014-07-01,4.0517463303875,6.90845034828452,76976204074.978,2014-11-28,-0.0025456646370122207,0.0,-0.47130550177158814,2014-12-08,-0.20585769394921416,0.0,0.01216656191698359,0.010617334251445372,59.28,29.595714285714287,13.953600320518069,1.0,11.38,-0.17704669314050736,2.0,6.914730892718563,2.6390573296152584,4.31748811353631,0.0,3.0,1.0,-0.0007630675685026116,0.0,0.0004251908960216026,38.0,0.0,0.0
2015-09-15,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,7309.0,8.0,1.0,,0.0,,,0.0,0.0,2015-0547-LKA,,0.0,8.896998552743824,0.0,1.0,0.0,0.0,2015-09-14,288.0,2,2015-09-14,7162.44,17543631.0,local_archive,local_archive,0.0012503555362490303,-0.0009012515430035665,-0.003250325837106993,0.008217993077418892,-0.009107040341165874,7154.168,7169.410798844627,-9.476992992052402e-05,-0.002220656521340958,7207.753,7203.942981229989,-0.007528421132078189,-0.007003523120802768,7295.7235,7249.487024557281,-0.019495461964807226,-0.013241905838591861,0.0063175104669081815,0.004941480403350593,0.007075019887450195,0.006541080317898533,1.5633889670286e-06,0.0066198241406297,-0.6215009307638841,-0.6295617021784576,-0.5980357683266446,1.3002863465409276,-0.05969812327512169,2015-07-01,6.37797889684965,3.1790022823606,82531125461.843,2015-09-14,-0.00409804122304381,0.0,-0.4771987660847063,2015-09-22,-0.6907124114516593,90.0,-0.006170533596866178,-0.015699691576602524,25.949999999999996,11.828571428571426,9.07178671958916,0.0,11.62,-0.21972039068698546,14.0,10.014939477830271,4.6443908991413725,6.0063531596017325,2.1972245773362196,55.0,1.0,0.004235621393975036,0.015085637418040953,0.0040172280371947,-29.0,0.0,0.0
2015-11-15,exact_day,1.0,Flood,Natural,Hydrological,0.0,missing_zero_filled,20000.0,2.0,1.0,,0.0,,,0.0,0.0,2015-0530-LKA,,0.0,9.90353755128617,0.0,1.0,0.0,0.0,2015-11-14,61.0,2,2015-11-13,7001.81,37382576.0,local_archive,local_archive,-0.0006481936469826712,-0.0018366447049798665,-0.00440387820257198,-0.0013139907870089805,0.0019713349835621796,7030.531999999999,7024.082218939035,-0.0034395690112780652,-0.0025244890914322138,7029.789999999999,7032.077429156356,-0.003334381254631924,-0.003658581609139344,7041.58,7046.803105635716,-0.005003138500166093,-0.005740632316427741,0.004003421142451103,0.003269890460611543,0.002942487225953406,0.0028571311786200326,4.201550039886958e-07,0.005753933584080869,-0.27316255381388754,0.026726472524951195,-0.14075988397089712,0.4039238729202409,-0.2029926443206492,2015-07-01,6.37797889684965,3.1790022823606,82531125461.843,2015-11-13,-0.011270640432155438,0.0,1.2817341858884936,2015-11-23,0.03507872792581446,3.0,0.007686955650375788,-0.015344619994309437,203.85000000000002,123.48857142857143,53.43815597759447,7.0,8.99,1.5835873822071305,19.0,12.090914287392236,5.655991810819852,8.233768709217097,1.6094379124341003,113.0,1.0,0.0003522987529830382,0.006998720731110628,0.002227369841879994,-90.0,0.0,0.0
2016-05-14,exact_day,1.0,Flood,Natural,Hydrological,1609667000.0,emdat_cpi_adjusted,301602.0,203.0,1.0,,0.0,,,0.0,0.0,2016-0153-LKA,,21.199293162873143,12.616866862016069,0.0,1.0,0.0,0.0,2016-05-13,181.0,2,2016-05-13,6679.84,27094282.0,local_archive,local_archive,0.003557302963346402,-0.0008004463704089946,0.003565634466496748,0.006490084401569389,0.002142620966250996,6628.512,6628.950624684243,0.0041650373417141395,0.004098593707213105,6583.164,6579.9217357044345,0.011082209101884732,0.011580421068246638,6484.839,6487.060749614069,0.026412529285615216,0.02606099386320504,0.002853103672922257,0.004562202722118713,0.004913980040519654,0.005211024146909456,1.2654404373033091e-05,0.005454853986887954,-0.2937500286775169,0.03194346732922426,-0.0033633828316442793,0.46857903843076515,-0.24369424039097834,2015-07-01,6.37797889684965,3.1790022823606,82531125461.843,2016-05-13,-0.008514434161752484,0.01950375680680866,-2.075836381438892,2016-05-24,-0.39795405259332894,0.0,-0.016491926504943303,-0.019551125954444075,90.77,58.12285714285714,31.39170575926371,4.0,7.44,2.9394495928636353,24.0,13.042521149633354,6.4457198193855785,8.36287583103188,4.543294782270004,223.0,1.0,0.0010303967938964016,0.0017179183060245676,0.003712781032566411,-271.0,0.0,21.199293162873143
2016-10-01,month_only,0.0,Drought,Natural,Climatological,26828000.0,emdat_cpi_adjusted,900000.0,,0.0,,0.0,,,0.0,0.0,2016-9529-LKA,,17.104956713476252,13.710151153416941,1.0,0.0,0.0,0.0,2016-09-30,140.0,2,2016-09-30,6534.77,70083378.0,local_archive,local_archive,0.0009905788653134739,0.0024508049461732357,0.00446766997266484,0.0006711808328198005,0.002204857913576907,6496.411999999999,6501.10406296904,0.004908555676579773,0.004183279757952407,6475.146,6492.451349312108,0.008208926872073752,0.005521589421180861,6495.627,6496.47325663309,0.0050299994134515025,0.0048990801792978544,0.0017504682870661164,0.002894645253660922,0.002404594589270952,0.0023632958939660783,9.812464884057293e-07,0.00489459584311681,-0.24252116253505895,0.27080509838957445,0.174226196119885,0.49360174930652956,0.04049441612729401,2016-07-01,4.20595547501601,3.76836783062096,85090300895.6546,2016-09-30,0.0079363925880277,0.0003152885783410134,-0.18101701767586784,2016-10-10,0.07229226129841426,0.0,0.004234476564208979,-0.012640053225243112,11.420000000000002,7.394285714285713,4.19693879370372,0.0,8.86,2.233305122314915,22.0,13.531439292030646,0.0,0.0,0.0,148.0,1.0,0.0006842285590243227,0.0027397277411202693,0.00237402767664435,-411.0,0.0,0.0
